<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.01.23	10:00:00	2752.76	2754.78	2751.98	2754.12	4500	0	20
2025.01.23	10:30:00	2754.12	2754.31	2752.33	2752.73	3514	0	20
2025.01.23	11:00:00	2752.67	2753.74	2742.23	2743.82	4914	0	20
2025.01.23	11:30:00	2743.78	2747.27	2740.86	2745.88	6273	0	20
2025.01.23	12:00:00	2745.77	2747.94	2745.20	2747.01	4489	0	20
2025.01.23	12:30:00	2747.05	2752.40	2747.05	2751.32	4784	0	20
2025.01.23	13:00:00	2751.37	2754.28	2750.71	2753.96	4518	0	20
2025.01.23	13:30:00	2753.96	2754.25	2751.79	2751.90	3797	0	20
2025.01.23	14:00:00	2751.88	2753.28	2744.66	2745.53	6023	0	20
2025.01.23	14:30:00	2745.53	2746.48	2742.03	2744.71	6725	0	20
2025.01.23	15:00:00	2744.72	2745.91	2737.23	2740.96	8336	0	20
2025.01.23	15:30:00	2740.42	2742.56	2735.82	2741.54	8402	0	20
2025.01.23	16:00:00	2741.54	2746.27	2740.33	2744.81	7822	0	20
2025.01.23	16:30:00	2744.77	2747.39	2740.48	2746.03	9135	0	20
2025.01.23	17:00:00	2746.07	2746.83	2742.14	2743.16	7038	0	20
2025.01.23	17:30:00	2743.22	2749.43	2742.85	2746.26	6185	0	20
2025.01.23	18:00:00	2746.28	2751.57	2744.06	2750.92	7720	0	20
2025.01.23	18:30:00	2750.92	2757.42	2750.92	2753.92	6064	0	20
2025.01.23	19:00:00	2753.96	2755.53	2752.33	2755.02	5891	0	20
2025.01.23	19:30:00	2755.14	2758.74	2755.14	2757.72	5035	0	20
2025.01.23	20:00:00	2757.73	2758.13	2755.30	2756.98	4581	0	20
2025.01.23	20:30:00	2757.00	2758.21	2755.08	2755.74	4542	0	20
2025.01.23	21:00:00	2755.79	2758.10	2755.05	2756.69	4079	0	20
2025.01.23	21:30:00	2756.69	2757.40	2753.77	2754.11	3952	0	20
2025.01.23	22:00:00	2754.10	2754.62	2751.33	2753.75	4897	0	20
2025.01.23	22:30:00	2753.62	2754.06	2751.81	2753.75	4711	0	20
2025.01.23	23:00:00	2753.75	2753.92	2752.05	2753.14	1255	0	20
2025.01.23	23:30:00	2753.15	2754.63	2752.60	2754.62	786	0	20
2025.01.24	01:00:00	2754.55	2754.71	2753.44	2754.26	542	0	20
2025.01.24	01:30:00	2754.26	2755.36	2753.48	2754.39	768	0	20
2025.01.24	02:00:00	2754.47	2756.66	2754.20	2756.44	1240	0	20
2025.01.24	02:30:00	2756.44	2760.93	2756.44	2759.46	2280	0	20
2025.01.24	03:00:00	2759.34	2762.02	2758.79	2759.66	3710	0	20
2025.01.24	03:30:00	2759.68	2762.52	2758.53	2762.25	3830	0	20
2025.01.24	04:00:00	2762.25	2771.54	2762.25	2768.46	6593	0	20
2025.01.24	04:30:00	2768.44	2775.23	2767.81	2774.11	5967	0	20
2025.01.24	05:00:00	2774.12	2777.21	2771.66	2771.92	6652	0	20
2025.01.24	05:30:00	2771.86	2774.16	2770.86	2772.37	4026	0	20
2025.01.24	06:00:00	2772.37	2773.28	2770.47	2772.10	3788	0	20
2025.01.24	06:30:00	2772.14	2774.92	2771.19	2772.12	3807	0	20
2025.01.24	07:00:00	2772.14	2774.71	2772.14	2774.65	3106	0	20
2025.01.24	07:30:00	2774.65	2776.49	2773.24	2775.18	5384	0	20
2025.01.24	08:00:00	2775.17	2778.34	2774.09	2776.06	5010	0	20
2025.01.24	08:30:00	2776.02	2776.98	2773.21	2773.73	5368	0	20
2025.01.24	09:00:00	2773.71	2775.29	2772.09	2773.09	4358	0	20
2025.01.24	09:30:00	2773.10	2775.33	2771.93	2772.55	3977	0	20
2025.01.24	10:00:00	2772.60	2772.90	2770.15	2772.04	4401	0	20
2025.01.24	10:30:00	2772.03	2775.26	2769.90	2774.01	4026	0	20
2025.01.24	11:00:00	2773.84	2777.17	2772.83	2776.78	2861	0	20
2025.01.24	11:30:00	2776.77	2777.75	2770.91	2772.72	5047	0	20
2025.01.24	12:00:00	2772.72	2774.61	2771.53	2773.63	3309	0	20
2025.01.24	12:30:00	2773.52	2776.17	2771.90	2775.59	4096	0	20
2025.01.24	13:00:00	2775.59	2777.70	2773.93	2776.92	4027	0	20
2025.01.24	13:30:00	2777.02	2780.04	2775.37	2776.66	3882	0	20
2025.01.24	14:00:00	2776.66	2778.86	2776.07	2778.54	3342	0	20
2025.01.24	14:30:00	2778.56	2779.09	2776.81	2778.51	3805	0	20
2025.01.24	15:00:00	2778.48	2783.40	2777.78	2781.82	5673	0	20
2025.01.24	15:30:00	2781.83	2784.48	2780.19	2782.40	6536	0	20
2025.01.24	16:00:00	2782.34	2784.31	2774.00	2774.50	6971	0	20
2025.01.24	16:30:00	2774.43	2782.11	2773.75	2778.12	9126	0	20
2025.01.24	17:00:00	2778.28	2785.62	2775.88	2784.90	7703	0	20
2025.01.24	17:30:00	2784.95	2785.82	2775.41	2775.86	7461	0	20
2025.01.24	18:00:00	2775.83	2777.35	2773.69	2775.49	7482	0	20
2025.01.24	18:30:00	2775.52	2777.44	2769.82	2771.96	6141	0	20
2025.01.24	19:00:00	2771.77	2775.52	2770.52	2775.35	4338	0	20
2025.01.24	19:30:00	2775.33	2775.99	2772.77	2773.15	3769	0	20
2025.01.24	20:00:00	2773.13	2773.95	2771.24	2772.48	3708	0	20
2025.01.24	20:30:00	2772.47	2774.07	2771.90	2773.33	2443	0	20
2025.01.24	21:00:00	2773.33	2773.48	2771.20	2771.76	2737	0	20
2025.01.24	21:30:00	2771.76	2775.22	2771.70	2774.53	2168	0	20
2025.01.24	22:00:00	2774.60	2774.72	2772.88	2773.20	2266	0	20
2025.01.24	22:30:00	2773.15	2773.42	2770.70	2770.92	2963	0	20
2025.01.24	23:00:00	2770.92	2772.08	2770.44	2771.31	1763	0	20
2025.01.24	23:30:00	2771.30	2771.74	2770.74	2771.06	1347	0	20
2025.01.27	01:00:00	2766.78	2768.44	2766.35	2768.31	231	0	20
2025.01.27	01:30:00	2768.32	2768.78	2766.29	2767.51	1671	0	20
2025.01.27	02:00:00	2767.51	2768.87	2766.15	2767.27	2482	0	20
2025.01.27	02:30:00	2767.28	2770.70	2766.97	2769.54	2965	0	20
2025.01.27	03:00:00	2769.54	2772.44	2767.70	2768.46	5841	0	20
2025.01.27	03:30:00	2768.61	2768.86	2762.82	2762.93	4686	0	20
2025.01.27	04:00:00	2762.93	2763.51	2753.94	2757.70	4898	0	20
2025.01.27	04:30:00	2757.70	2758.48	2754.48	2756.26	5042	0	20
2025.01.27	05:00:00	2756.22	2762.53	2755.13	2761.00	4613	0	20
2025.01.27	05:30:00	2761.00	2762.37	2760.00	2760.98	2689	0	20
2025.01.27	06:00:00	2760.96	2761.00	2757.26	2758.04	2939	0	21
2025.01.27	06:30:00	2758.03	2758.72	2755.60	2758.02	3416	0	20
2025.01.27	07:00:00	2758.02	2758.03	2754.95	2755.20	3041	0	20
2025.01.27	07:30:00	2755.19	2756.28	2752.76	2753.13	4748	0	20
2025.01.27	08:00:00	2753.03	2753.49	2750.72	2752.52	4627	0	20
2025.01.27	08:30:00	2752.52	2754.98	2751.79	2754.53	4287	0	20
2025.01.27	09:00:00	2754.65	2755.06	2747.92	2748.52	5615	0	20
2025.01.27	09:30:00	2748.54	2752.73	2747.17	2749.42	4866	0	20
2025.01.27	10:00:00	2749.33	2758.33	2749.21	2756.14	5485	0	20
2025.01.27	10:30:00	2756.16	2759.63	2755.41	2757.07	5220	0	20
2025.01.27	11:00:00	2757.01	2764.84	2755.61	2762.24	6045	0	20
2025.01.27	11:30:00	2762.22	2764.70	2760.57	2763.32	4994	0	20
2025.01.27	12:00:00	2763.32	2767.99	2762.77	2767.47	6533	0	20
2025.01.27	12:30:00	2767.47	2770.91	2766.48	2767.87	5575	0	20
2025.01.27	13:00:00	2767.85	2770.09	2764.87	2768.36	5853	0	20
2025.01.27	13:30:00	2768.34	2771.97	2768.06	2771.22	5242	0	20
2025.01.27	14:00:00	2771.22	2771.64	2760.60	2762.42	6133	0	20
2025.01.27	14:30:00	2762.42	2763.74	2760.44	2761.20	5266	0	20
2025.01.27	15:00:00	2761.20	2762.39	2756.99	2757.90	7046	0	20
2025.01.27	15:30:00	2757.93	2759.42	2752.28	2757.18	6556	0	20
2025.01.27	16:00:00	2757.16	2757.87	2749.16	2750.67	5852	0	20
2025.01.27	16:30:00	2750.64	2755.37	2744.90	2751.23	9333	0	20
2025.01.27	17:00:00	2751.24	2751.24	2741.04	2742.84	9295	0	20
2025.01.27	17:30:00	2742.82	2744.17	2739.50	2741.95	8043	0	20
2025.01.27	18:00:00	2741.95	2743.02	2738.22	2740.95	7769	0	20
2025.01.27	18:30:00	2740.95	2743.12	2733.28	2734.35	7401	0	20
2025.01.27	19:00:00	2734.34	2736.04	2730.38	2735.67	6848	0	20
2025.01.27	19:30:00	2735.66	2736.89	2732.38	2733.64	5740	0	20
2025.01.27	20:00:00	2733.66	2736.69	2732.99	2736.50	4650	0	20
2025.01.27	20:30:00	2736.40	2737.84	2734.61	2736.99	4872	0	20
2025.01.27	21:00:00	2736.91	2740.48	2736.77	2739.01	4274	0	20
2025.01.27	21:30:00	2739.00	2739.45	2736.88	2739.31	4298	0	20
2025.01.27	22:00:00	2739.30	2740.08	2738.02	2739.37	2853	0	20
2025.01.27	22:30:00	2739.32	2742.52	2738.92	2741.39	2123	0	20
2025.01.27	23:00:00	2741.30	2743.83	2740.80	2743.22	659	0	20
2025.01.27	23:30:00	2743.22	2743.88	2740.31	2740.65	681	0	20
2025.01.28	01:00:00	2741.21	2744.92	2739.27	2743.49	1218	0	42
2025.01.28	01:30:00	2743.22	2743.22	2739.29	2741.45	2481	0	31
2025.01.28	02:00:00	2741.54	2743.19	2739.77	2741.98	2860	0	30
2025.01.28	02:30:00	2741.95	2744.29	2740.35	2740.50	2448	0	31
2025.01.28	03:00:00	2740.53	2744.97	2740.53	2744.50	2952	0	20
2025.01.28	03:30:00	2744.49	2744.51	2739.29	2741.31	2942	0	20
2025.01.28	04:00:00	2741.25	2741.46	2738.40	2739.40	6164	0	20
2025.01.28	04:30:00	2739.39	2740.75	2738.36	2739.42	4188	0	20
2025.01.28	05:00:00	2739.32	2741.66	2738.81	2739.10	4529	0	20
2025.01.28	05:30:00	2739.10	2739.84	2737.75	2738.73	3558	0	20
2025.01.28	06:00:00	2738.73	2741.21	2738.46	2741.12	3089	0	20
2025.01.28	06:30:00	2741.14	2742.51	2739.56	2742.24	3073	0	20
2025.01.28	07:00:00	2742.49	2744.80	2742.20	2742.71	2759	0	22
2025.01.28	07:30:00	2742.71	2743.03	2741.25	2741.59	2323	0	20
2025.01.28	08:00:00	2741.45	2742.78	2740.51	2740.74	2709	0	20
2025.01.28	08:30:00	2740.71	2740.73	2739.08	2739.49	2269	0	21
2025.01.28	09:00:00	2739.48	2742.89	2739.18	2742.17	3274	0	20
2025.01.28	09:30:00	2742.16	2742.99	2738.27	2738.89	3873	0	20
2025.01.28	10:00:00	2739.02	2740.15	2736.11	2736.60	4955	0	20
2025.01.28	10:30:00	2736.61	2741.84	2734.69	2741.11	4297	0	20
2025.01.28	11:00:00	2741.11	2744.41	2740.38	2743.87	5037	0	20
2025.01.28	11:30:00	2743.87	2744.99	2741.99	2743.34	4200	0	20
2025.01.28	12:00:00	2743.34	2745.22	2742.83	2744.77	3727	0	20
2025.01.28	12:30:00	2744.75	2745.00	2740.92	2743.09	3614	0	20
2025.01.28	13:00:00	2743.10	2744.38	2742.19	2744.36	3759	0	20
2025.01.28	13:30:00	2744.35	2744.52	2741.51	2742.72	3380	0	20
2025.01.28	14:00:00	2742.71	2743.42	2741.13	2742.94	4362	0	20
2025.01.28	14:30:00	2742.94	2745.52	2742.60	2745.44	3711	0	20
2025.01.28	15:00:00	2745.44	2747.12	2745.15	2746.35	5231	0	20
2025.01.28	15:30:00	2746.05	2749.48	2746.05	2748.90	4660	0	20
2025.01.28	16:00:00	2748.90	2754.56	2748.90	2753.97	5947	0	20
2025.01.28	16:30:00	2753.97	2756.26	2752.95	2753.30	8213	0	20
2025.01.28	17:00:00	2753.20	2756.75	2751.09	2755.96	6966	0	20
2025.01.28	17:30:00	2755.96	2757.26	2754.48	2755.28	5952	0	20
2025.01.28	18:00:00	2755.26	2758.20	2755.23	2757.37	5189	0	20
2025.01.28	18:30:00	2757.34	2759.52	2755.20	2758.53	5664	0	20
2025.01.28	19:00:00	2758.57	2759.24	2757.52	2758.11	3791	0	20
2025.01.28	19:30:00	2758.12	2760.07	2757.50	2759.61	4711	0	20
2025.01.28	20:00:00	2759.79	2761.00	2759.18	2759.81	4584	0	20
2025.01.28	20:30:00	2759.77	2763.48	2759.72	2762.05	3555	0	20
2025.01.28	21:00:00	2762.05	2763.99	2761.17	2763.99	3011	0	20
2025.01.28	21:30:00	2763.99	2764.91	2763.42	2764.72	2412	0	20
2025.01.28	22:00:00	2764.72	2764.93	2762.25	2762.80	3023	0	20
2025.01.28	22:30:00	2762.76	2764.80	2762.72	2764.06	2587	0	20
2025.01.28	23:00:00	2764.02	2764.13	2762.68	2762.95	1715	0	20
2025.01.28	23:30:00	2762.97	2763.71	2762.76	2763.23	626	0	28
2025.01.29	01:00:00	2762.92	2763.97	2762.27	2763.13	587	0	25
2025.01.29	01:30:00	2763.13	2763.48	2762.42	2762.58	647	0	31
2025.01.29	02:00:00	2762.58	2763.80	2762.18	2763.54	909	0	20
2025.01.29	02:30:00	2763.55	2764.67	2763.26	2763.77	1650	0	20
2025.01.29	03:00:00	2763.79	2765.92	2763.69	2765.61	2162	0	20
2025.01.29	03:30:00	2765.61	2766.12	2763.52	2763.65	2038	0	20
2025.01.29	04:00:00	2763.65	2765.41	2763.25	2764.51	2195	0	20
2025.01.29	04:30:00	2764.61	2765.49	2763.89	2764.22	2456	0	20
2025.01.29	05:00:00	2764.22	2764.52	2762.23	2763.33	2949	0	20
2025.01.29	05:30:00	2763.32	2763.52	2762.46	2762.62	3005	0	20
2025.01.29	06:00:00	2762.49	2763.57	2761.35	2763.51	3779	0	20
2025.01.29	06:30:00	2763.56	2764.20	2762.17	2762.31	3219	0	20
2025.01.29	07:00:00	2762.33	2762.92	2761.46	2762.07	2796	0	20
2025.01.29	07:30:00	2762.14	2762.30	2760.07	2760.57	2767	0	20
2025.01.29	08:00:00	2760.72	2762.16	2759.57	2760.59	3743	0	20
2025.01.29	08:30:00	2760.64	2761.61	2759.15	2759.15	3218	0	20
2025.01.29	09:00:00	2759.13	2760.56	2757.35	2758.15	3870	0	20
2025.01.29	09:30:00	2758.17	2759.56	2757.36	2758.99	3822	0	20
2025.01.29	10:00:00	2759.04	2764.48	2758.98	2764.46	4602	0	20
2025.01.29	10:30:00	2764.46	2766.06	2762.52	2763.97	4905	0	20
2025.01.29	11:00:00	2763.97	2764.06	2760.34	2762.90	5797	0	20
2025.01.29	11:30:00	2762.88	2764.20	2761.92	2762.66	4892	0	20
2025.01.29	12:00:00	2762.68	2763.28	2759.12	2759.16	4054	0	20
2025.01.29	12:30:00	2759.44	2760.05	2756.97	2758.08	4544	0	20
2025.01.29	13:00:00	2758.07	2759.70	2757.41	2758.88	4162	0	20
2025.01.29	13:30:00	2758.88	2759.46	2758.18	2759.02	3419	0	20
2025.01.29	14:00:00	2759.03	2759.10	2755.65	2756.54	4937	0	20
2025.01.29	14:30:00	2756.54	2758.20	2755.44	2756.39	4575	0	20
2025.01.29	15:00:00	2756.40	2759.05	2752.20	2755.14	8391	0	20
2025.01.29	15:30:00	2755.14	2759.38	2754.39	2758.57	6299	0	20
